Id;Latitude;Longitude;Elevation;HeartRate;Cadence;TrackSegmentId;Power;Temperature;Time
1037;40,78214;-73,96933;31,16229;135;91;14;0;0;2020-04-13 08:39:57.000
1038;40,78208;-73,96932;30,89799;135;91;14;0;0;2020-04-13 08:39:56.000
1039;40,78075;-73,97001;26,19617;133;91;14;0;0;2020-04-13 08:39:31.000
1040;40,7807;-73,97007;26,28632;133;90;14;0;0;2020-04-13 08:39:30.000
1041;40,78064;-73,97013;26,3553;133;91;14;0;0;2020-04-13 08:39:29.000
1042;40,78059;-73,9702;26,37997;133;89;14;0;0;2020-04-13 08:39:28.000
1043;40,77919;-73,97179;20,10736;132;88;14;0;0;2020-04-13 08:39:02.000
1044;40,77914;-73,97185;19,93713;132;88;14;0;0;2020-04-13 08:39:01.000
1045;40,77909;-73,97192;19,81812;132;88;14;0;0;2020-04-13 08:39:00.000
1046;40,77905;-73,97198;19,70825;132;89;14;0;0;2020-04-13 08:38:59.000
1047;40,779;-73,97204;19,58923;132;89;14;0;0;2020-04-13 08:38:58.000
1048;40,77895;-73,97211;19,47937;132;90;14;0;0;2020-04-13 08:38:57.000
1049;40,77891;-73,97218;19,37866;132;90;14;0;0;2020-04-13 08:38:56.000
1050;40,77886;-73,97224;19,2688;132;90;14;0;0;2020-04-13 08:38:55.000
1051;40,77882;-73,97231;19,16809;132;90;14;0;0;2020-04-13 08:38:54.000
1052;40,77878;-73,97237;19,07654;132;89;14;0;0;2020-04-13 08:38:53.000
1053;40,77874;-73,97244;18,96667;132;87;14;0;0;2020-04-13 08:38:52.000
1054;40,7787;-73,9725;18,89023;132;90;14;0;0;2020-04-13 08:38:51.000
1055;40,77866;-73,97257;19,0684;132;89;14;0;0;2020-04-13 08:38:50.000
1056;40,77862;-73,97264;19,2482;132;88;14;0;0;2020-04-13 08:38:49.000
1057;40,77858;-73,9727;19,38001;131;89;14;0;0;2020-04-13 08:38:48.000
1058;40,77854;-73,97276;19,51506;132;90;14;0;0;2020-04-13 08:38:47.000
1059;40,7785;-73,97282;19,64339;131;90;14;0;0;2020-04-13 08:38:46.000
1060;40,77846;-73,97289;19,7939;132;90;14;0;0;2020-04-13 08:38:45.000
1061;40,77843;-73,97295;19,92005;132;89;14;0;0;2020-04-13 08:38:44.000
1062;40,77839;-73,97301;20,04017;132;91;14;0;0;2020-04-13 08:38:43.000
1063;40,77835;-73,97308;20,12962;132;89;14;0;0;2020-04-13 08:38:42.000
1064;40,77924;-73,97173;20,41939;132;89;14;0;0;2020-04-13 08:39:03.000
1065;40,7829;-73,96918;34,46471;135;86;14;0;0;2020-04-13 08:40:17.000
1066;40,77929;-73,97166;20,74235;132;92;14;0;0;2020-04-13 08:39:04.000
1067;40,7794;-73,97154;21,70067;132;90;14;0;0;2020-04-13 08:39:06.000
1068;40,78053;-73,97025;26,39277;133;90;14;0;0;2020-04-13 08:39:27.000
1069;40,78048;-73,97032;26,3576;133;90;14;0;0;2020-04-13 08:39:26.000
1070;40,78042;-73,97038;26,30702;133;89;14;0;0;2020-04-13 08:39:25.000
1071;40,78036;-73,97044;26,2417;133;92;14;0;0;2020-04-13 08:39:24.000
1072;40,78032;-73,9705;26,11365;133;90;14;0;0;2020-04-13 08:39:23.000
1073;40,78025;-73,97057;25,97439;133;89;14;0;0;2020-04-13 08:39:22.000
1074;40,7802;-73,97063;25,78444;133;89;14;0;0;2020-04-13 08:39:21.000
1075;40,78015;-73,97069;25,60802;133;89;14;0;0;2020-04-13 08:39:20.000
1076;40,78009;-73,97075;25,38259;133;90;14;0;0;2020-04-13 08:39:19.000
1077;40,78004;-73,97081;25,12481;133;90;14;0;0;2020-04-13 08:39:18.000
1078;40,77999;-73,97087;24,96754;133;91;14;0;0;2020-04-13 08:39:17.000
1079;40,77993;-73,97093;24,80248;133;92;14;0;0;2020-04-13 08:39:16.000
1080;40,77988;-73,97099;24,61904;133;93;14;0;0;2020-04-13 08:39:15.000
1081;40,77982;-73,97105;24,40743;133;89;14;0;0;2020-04-13 08:39:14.000
1082;40,77977;-73,97112;24,14614;133;89;14;0;0;2020-04-13 08:39:13.000
1083;40,77971;-73,97118;23,88491;133;90;14;0;0;2020-04-13 08:39:12.000
1084;40,77966;-73,97124;23,5878;132;88;14;0;0;2020-04-13 08:39:11.000
1085;40,77961;-73,9713;23,26254;133;88;14;0;0;2020-04-13 08:39:10.000
1086;40,77955;-73,97136;22,9091;132;88;14;0;0;2020-04-13 08:39:09.000
1087;40,7795;-73,97143;22,52995;132;89;14;0;0;2020-04-13 08:39:08.000
1088;40,77945;-73,97148;22,13758;132;88;14;0;0;2020-04-13 08:39:07.000
1089;40,77934;-73,9716;21,23559;132;86;14;0;0;2020-04-13 08:39:05.000
1090;40,78291;-73,96915;34,4801;135;89;14;0;0;2020-04-13 08:40:18.000
1091;40,78292;-73,96914;34,49864;135;88;14;0;0;2020-04-13 08:40:19.000
1092;40,78293;-73,96912;34,52707;135;89;14;0;0;2020-04-13 08:40:20.000
1093;40,78724;-73,96724;35,21482;136;91;14;0;0;2020-04-13 08:41:31.000
1094;40,78716;-73,96729;35,14803;136;91;14;0;0;2020-04-13 08:41:30.000
1095;40,78708;-73,96733;35,10128;136;90;14;0;0;2020-04-13 08:41:29.000
1096;40,78699;-73,96738;35,05828;136;91;14;0;0;2020-04-13 08:41:28.000
1097;40,78691;-73,96741;35,02996;136;91;14;0;0;2020-04-13 08:41:27.000
1098;40,78689;-73,96744;35,0202;135;91;14;0;0;2020-04-13 08:41:26.000
1099;40,78669;-73,96751;34,99231;135;93;14;0;0;2020-04-13 08:41:25.000
1100;40,78657;-73,96753;34,96484;136;91;14;0;0;2020-04-13 08:41:24.000
1101;40,78645;-73,96754;34,94653;136;91;14;0;0;2020-04-13 08:41:23.000
1102;40,78633;-73,96753;34,96484;136;92;14;0;0;2020-04-13 08:41:22.000
1103;40,78622;-73,96751;34,98315;135;91;14;0;0;2020-04-13 08:41:21.000
1104;40,78611;-73,96749;35,0071;135;89;14;0;0;2020-04-13 08:41:20.000
1105;40,786;-73,96746;35,03783;135;89;14;0;0;2020-04-13 08:41:19.000
1106;40,78589;-73,96742;35,08641;135;92;14;0;0;2020-04-13 08:41:18.000
1107;40,78579;-73,96738;35,10312;135;90;14;0;0;2020-04-13 08:41:17.000
1108;40,78569;-73,96733;35,06242;135;89;14;0;0;2020-04-13 08:41:16.000
1109;40,78559;-73,96729;35,02684;135;91;14;0;0;2020-04-13 08:41:15.000
1110;40,78549;-73,96724;35,0312;135;91;14;0;0;2020-04-13 08:41:14.000
1111;40,78539;-73,9672;35,01938;135;91;14;0;0;2020-04-13 08:41:13.000
1112;40,7853;-73,96715;35,05391;135;90;14;0;0;2020-04-13 08:41:12.000
1113;40,78521;-73,96712;35,05698;136;91;14;0;0;2020-04-13 08:41:11.000
1114;40,78731;-73,9672;35,27581;136;92;14;0;0;2020-04-13 08:41:32.000
1115;40,78512;-73,96709;35,04848;135;91;14;0;0;2020-04-13 08:41:10.000
1116;40,78738;-73,96715;35,35993;135;91;14;0;0;2020-04-13 08:41:33.000
1117;40,7875;-73,96706;35,53149;136;91;14;0;0;2020-04-13 08:41:35.000
1118;40,78851;-73,96564;35,56256;136;90;14;0;0;2020-04-13 08:41:56.000
1119;40,78847;-73,96574;35,72736;136;91;14;0;0;2020-04-13 08:41:55.000
1120;40,78844;-73,96584;35,86536;136;91;14;0;0;2020-04-13 08:41:54.000
1121;40,78839;-73,96594;35,8049;136;91;14;0;0;2020-04-13 08:41:53.000
1122;40,78835;-73,96603;35,75385;136;92;14;0;0;2020-04-13 08:41:52.000
1123;40,7883;-73,96611;35,67967;135;90;14;0;0;2020-04-13 08:41:51.000
1124;40,78825;-73,96619;35,61033;136;93;14;0;0;2020-04-13 08:41:50.000
1125;40,7882;-73,96628;35,5539;135;93;14;0;0;2020-04-13 08:41:49.000
1126;40,78815;-73,96634;35,52602;135;92;14;0;0;2020-04-13 08:41:48.000
1127;40,78809;-73,96642;35,49596;135;91;14;0;0;2020-04-13 08:41:47.000
1128;40,78804;-73,96648;35,49026;135;91;14;0;0;2020-04-13 08:41:46.000
1129;40,78799;-73,96655;35,48785;136;91;14;0;0;2020-04-13 08:41:45.000
1130;40,78794;-73,96662;35,49524;135;91;14;0;0;2020-04-13 08:41:44.000
1131;40,7879;-73,96668;35,51132;135;90;14;0;0;2020-04-13 08:41:43.000
1132;40,78785;-73,96674;35,53249;135;93;14;0;0;2020-04-13 08:41:42.000
1133;40,7878;-73,96679;35,54603;136;92;14;0;0;2020-04-13 08:41:41.000
1134;40,78775;-73,96684;35,55835;135;89;14;0;0;2020-04-13 08:41:40.000
1135;40,7877;-73,96689;35,55382;136;91;14;0;0;2020-04-13 08:41:39.000
1136;40,78765;-73,96693;35,55277;135;91;14;0;0;2020-04-13 08:41:38.000
1137;40,78761;-73,96698;35,54518;135;91;14;0;0;2020-04-13 08:41:37.000
1138;40,78755;-73,96702;35,54225;135;90;14;0;0;2020-04-13 08:41:36.000
1139;40,78744;-73,96711;35,43322;136;91;14;0;0;2020-04-13 08:41:34.000
1140;40,79788;-73,95432;7,142725;123;81;14;0;0;2020-04-13 08:45:15.000
1141;40,78503;-73,96708;35,02805;136;91;14;0;0;2020-04-13 08:41:09.000
1142;40,78484;-73,96708;34,9109;136;91;14;0;0;2020-04-13 08:41:07.000
1143;40,78318;-73,96851;35,30317;136;89;14;0;0;2020-04-13 08:40:41.000
1144;40,78315;-73,96855;35,19349;137;89;14;0;0;2020-04-13 08:40:40.000
1145;40,78313;-73,96859;35,11885;136;89;14;0;0;2020-04-13 08:40:39.000
1146;40,78311;-73,96863;35,02962;136;90;14;0;0;2020-04-13 08:40:38.000
1147;40,78309;-73,96867;34,95939;136;89;14;0;0;2020-04-13 08:40:37.000
1148;40,78308;-73,9687;34,90471;137;90;14;0;0;2020-04-13 08:40:36.000
1149;40,78306;-73,96873;34,85138;136;89;14;0;0;2020-04-13 08:40:35.000
1150;40,78305;-73,96876;34,81536;137;92;14;0;0;2020-04-13 08:40:34.000
1151;40,78304;-73,96879;34,78035;136;89;14;0;0;2020-04-13 08:40:33.000
1152;40,78304;-73,96883;34,78091;137;89;14;0;0;2020-04-13 08:40:32.000
1153;40,78302;-73,96884;34,72539;136;89;14;0;0;2020-04-13 08:40:31.000
1154;40,78301;-73,96887;34,70845;137;90;14;0;0;2020-04-13 08:40:30.000
1155;40,78301;-73,9689;34,70737;136;89;14;0;0;2020-04-13 08:40:29.000
1156;40,783;-73,96893;34,6766;136;91;14;0;0;2020-04-13 08:40:28.000
1157;40,78299;-73,96896;34,6579;136;89;14;0;0;2020-04-13 08:40:27.000
1158;40,78298;-73,96898;34,6397;136;91;14;0;0;2020-04-13 08:40:26.000
1159;40,78297;-73,96901;34,62595;136;89;14;0;0;2020-04-13 08:40:25.000
1160;40,78297;-73,96903;34,60885;136;88;14;0;0;2020-04-13 08:40:24.000
1161;40,78296;-73,96906;34,61066;136;87;14;0;0;2020-04-13 08:40:23.000
1162;40,78295;-73,96908;34,57614;135;86;14;0;0;2020-04-13 08:40:22.000
1163;40,78294;-73,96909;34,55626;135;88;14;0;0;2020-04-13 08:40:21.000
1164;40,78321;-73,96847;35,45291;137;88;14;0;0;2020-04-13 08:40:42.000
1165;40,78494;-73,96707;34,99097;136;91;14;0;0;2020-04-13 08:41:08.000
1166;40,78325;-73,96841;35,62244;136;88;14;0;0;2020-04-13 08:40:43.000
1167;40,78333;-73,96832;35,98489;137;89;14;0;0;2020-04-13 08:40:45.000
1168;40,78474;-73,96709;34,83009;136;92;14;0;0;2020-04-13 08:41:06.000
1169;40,78465;-73,96712;34,75099;136;91;14;0;0;2020-04-13 08:41:05.000
1170;40,78455;-73,96716;34,69258;136;89;14;0;0;2020-04-13 08:41:04.000
1171;40,78446;-73,96721;34,66746;136;90;14;0;0;2020-04-13 08:41:03.000
1172;40,78437;-73,96726;34,67947;137;91;14;0;0;2020-04-13 08:41:02.000
1173;40,78429;-73,96732;34,73397;137;91;14;0;0;2020-04-13 08:41:01.000
1174;40,78422;-73,96738;34,82537;137;92;14;0;0;2020-04-13 08:41:00.000
1175;40,78415;-73,96745;34,94505;137;90;14;0;0;2020-04-13 08:40:59.000
1176;40,78407;-73,96751;35,0318;137;91;14;0;0;2020-04-13 08:40:58.000
1177;40,78401;-73,96758;35,16344;137;90;14;0;0;2020-04-13 08:40:57.000
1178;40,78395;-73,96764;35,2836;137;89;14;0;0;2020-04-13 08:40:56.000
1179;40,78389;-73,9677;35,40868;137;90;14;0;0;2020-04-13 08:40:55.000
1180;40,78382;-73,96777;35,52019;137;90;14;0;0;2020-04-13 08:40:54.000
1181;40,78376;-73,96784;35,61887;137;90;14;0;0;2020-04-13 08:40:53.000
1182;40,7837;-73,9679;35,69385;137;90;14;0;0;2020-04-13 08:40:52.000
1183;40,78364;-73,96797;35,77574;137;90;14;0;0;2020-04-13 08:40:51.000
1184;40,78358;-73,96803;35,82028;137;88;14;0;0;2020-04-13 08:40:50.000
1185;40,78353;-73,96809;35,88185;137;88;14;0;0;2020-04-13 08:40:49.000
1186;40,78348;-73,96815;35,91137;137;90;14;0;0;2020-04-13 08:40:48.000
1187;40,78343;-73,96821;35,94673;136;89;14;0;0;2020-04-13 08:40:47.000
1188;40,78338;-73,96826;35,96371;136;90;14;0;0;2020-04-13 08:40:46.000
1189;40,78329;-73,96837;35,79829;136;88;14;0;0;2020-04-13 08:40:44.000
1190;40,78453;-73,95876;34,03149;101;81;14;0;0;2020-04-13 08:51:53.000
1191;40,79776;-73,95439;7,436198;122;80;14;0;0;2020-04-13 08:45:16.000
1192;40,79753;-73,95454;8,171335;122;82;14;0;0;2020-04-13 08:45:18.000
1193;40,78828;-73,95692;29,12888;107;83;14;0;0;2020-04-13 08:49:47.000
1194;40,7883;-73,95692;29,14304;108;84;14;0;0;2020-04-13 08:49:46.000
1195;40,78832;-73,95692;29,09061;107;83;14;0;0;2020-04-13 08:49:45.000
1196;40,78834;-73,95692;29,07705;107;84;14;0;0;2020-04-13 08:49:44.000
1197;40,78836;-73,95692;28,92964;107;84;14;0;0;2020-04-13 08:49:43.000
1198;40,78839;-73,95692;28,80329;107;83;14;0;0;2020-04-13 08:49:42.000
1199;40,78842;-73,95692;28,61376;108;83;14;0;0;2020-04-13 08:49:41.000
1200;40,78845;-73,95692;28,52791;108;83;14;0;0;2020-04-13 08:49:40.000
1201;40,78848;-73,95692;28,33762;108;82;14;0;0;2020-04-13 08:49:39.000
1202;40,78827;-73,95693;29,17731;108;82;14;0;0;2020-04-13 08:49:48.000
1203;40,78852;-73,95693;28,18617;107;83;14;0;0;2020-04-13 08:49:38.000
1204;40,78859;-73,95695;27,95799;107;84;14;0;0;2020-04-13 08:49:36.000
1205;40,78864;-73,95697;27,83664;108;85;14;0;0;2020-04-13 08:49:35.000
1206;40,78868;-73,95699;27,74624;108;84;14;0;0;2020-04-13 08:49:34.000
1207;40,78873;-73,95701;27,59436;108;84;14;0;0;2020-04-13 08:49:33.000
1208;40,78877;-73,95703;27,49289;109;84;14;0;0;2020-04-13 08:49:32.000
1209;40,78882;-73,95705;27,38539;109;84;14;0;0;2020-04-13 08:49:31.000
1210;40,78886;-73,95708;27,34718;108;83;14;0;0;2020-04-13 08:49:30.000
1211;40,78891;-73,95712;27,27835;108;84;14;0;0;2020-04-13 08:49:29.000
1212;40,78895;-73,95715;27,25197;107;84;14;0;0;2020-04-13 08:49:28.000
1213;40,78856;-73,95695;28,11356;107;84;14;0;0;2020-04-13 08:49:37.000
1214;40,78825;-73,95693;29,16565;108;83;14;0;0;2020-04-13 08:49:49.000
1215;40,78823;-73,95693;29,15107;107;82;14;0;0;2020-04-13 08:49:50.000
1216;40,78821;-73,95694;29,19791;107;84;14;0;0;2020-04-13 08:49:51.000
1217;40,78759;-73,95702;29,18652;106;84;14;0;0;2020-04-13 08:50:12.000
1218;40,78762;-73,95702;29,21722;107;81;14;0;0;2020-04-13 08:50:11.000
1219;40,78765;-73,95702;29,24792;108;81;14;0;0;2020-04-13 08:50:10.000
1220;40,78768;-73,95701;29,22886;108;82;14;0;0;2020-04-13 08:50:09.000
1221;40,78772;-73,95701;29,26265;108;83;14;0;0;2020-04-13 08:50:08.000
1222;40,78775;-73,95701;29,29643;108;83;14;0;0;2020-04-13 08:50:07.000
1223;40,78779;-73,95701;29,33397;108;83;14;0;0;2020-04-13 08:50:06.000
1224;40,78782;-73,95699;29,25844;108;84;14;0;0;2020-04-13 08:50:05.000
1225;40,78785;-73,95699;29,29071;108;81;14;0;0;2020-04-13 08:50:04.000
1226;40,78789;-73,95699;29,2722;108;84;14;0;0;2020-04-13 08:50:03.000
1227;40,78793;-73,95698;29,24859;108;83;14;0;0;2020-04-13 08:50:02.000
1228;40,78796;-73,95698;29,27936;108;84;14;0;0;2020-04-13 08:50:01.000
1229;40,78799;-73,95697;29,25349;108;83;14;0;0;2020-04-13 08:50:00.000
1230;40,78802;-73,95696;29,22286;107;84;14;0;0;2020-04-13 08:49:59.000
1231;40,78806;-73,95696;29,24887;107;83;14;0;0;2020-04-13 08:49:58.000
1232;40,78808;-73,95695;29,21306;107;82;14;0;0;2020-04-13 08:49:57.000
1233;40,78811;-73,95695;29,2384;107;82;14;0;0;2020-04-13 08:49:56.000
1234;40,78813;-73,95695;29,25423;107;83;14;0;0;2020-04-13 08:49:55.000
1235;40,78816;-73,95695;29,21616;106;82;14;0;0;2020-04-13 08:49:54.000
1236;40,78817;-73,95695;29,22849;106;84;14;0;0;2020-04-13 08:49:53.000
1237;40,78819;-73,95694;29,18291;106;83;14;0;0;2020-04-13 08:49:52.000
1238;40,789;-73,95719;27,21554;107;86;14;0;0;2020-04-13 08:49:27.000
1239;40,78904;-73,95722;27,12056;107;80;14;0;0;2020-04-13 08:49:26.000
1240;40,78909;-73,95726;27,06502;107;77;14;0;0;2020-04-13 08:49:25.000
1241;40,78913;-73,9573;26,99941;107;77;14;0;0;2020-04-13 08:49:24.000
1242;40,79031;-73,95713;22,90607;109;77;14;0;0;2020-04-13 08:48:58.000
1243;40,79036;-73,95709;22,80115;109;77;14;0;0;2020-04-13 08:48:57.000
1244;40,79042;-73,95705;22,69742;109;77;14;0;0;2020-04-13 08:48:56.000
1245;40,79047;-73,95702;22,60189;109;78;14;0;0;2020-04-13 08:48:55.000
1246;40,79053;-73,95697;22,49801;108;78;14;0;0;2020-04-13 08:48:54.000
1247;40,79059;-73,95692;22,40025;108;77;14;0;0;2020-04-13 08:48:53.000
1248;40,79065;-73,95687;22,29936;108;77;14;0;0;2020-04-13 08:48:52.000
1249;40,79071;-73,95682;22,20704;108;77;14;0;0;2020-04-13 08:48:51.000
1250;40,79078;-73,95676;22,12468;108;76;14;0;0;2020-04-13 08:48:50.000
1251;40,79084;-73,9567;22,05602;109;76;14;0;0;2020-04-13 08:48:49.000
1252;40,79091;-73,95665;22,09323;109;77;14;0;0;2020-04-13 08:48:48.000
1253;40,79098;-73,95658;22,15522;110;77;14;0;0;2020-04-13 08:48:47.000
1254;40,79105;-73,95651;22,20811;110;77;14;0;0;2020-04-13 08:48:46.000
1255;40,79111;-73,95644;22,24103;110;77;14;0;0;2020-04-13 08:48:45.000
1256;40,79117;-73,95637;22,25759;110;77;14;0;0;2020-04-13 08:48:44.000
1257;40,79123;-73,9563;22,26539;110;78;14;0;0;2020-04-13 08:48:43.000
1258;40,79129;-73,95622;22,2561;110;77;14;0;0;2020-04-13 08:48:42.000
1259;40,79135;-73,95616;22,24478;110;76;14;0;0;2020-04-13 08:48:41.000
1260;40,79141;-73,95608;22,2023;110;76;14;0;0;2020-04-13 08:48:40.000
1261;40,79147;-73,95602;22,16685;110;74;14;0;0;2020-04-13 08:48:39.000
1262;40,79152;-73,95594;22,10617;110;74;14;0;0;2020-04-13 08:48:38.000
1263;40,79026;-73,95717;23,0192;109;77;14;0;0;2020-04-13 08:48:59.000
1264;40,78756;-73,95702;29,15965;106;84;14;0;0;2020-04-13 08:50:13.000
1265;40,79021;-73,9572;23,11627;109;77;14;0;0;2020-04-13 08:49:00.000
1266;40,79012;-73,95725;23,30547;109;78;14;0;0;2020-04-13 08:49:02.000
1267;40,78918;-73,95733;26,91557;107;77;14;0;0;2020-04-13 08:49:23.000
1268;40,78923;-73,95736;26,90491;108;78;14;0;0;2020-04-13 08:49:22.000
1269;40,78928;-73,95739;26,86569;108;77;14;0;0;2020-04-13 08:49:21.000
1270;40,78933;-73,95741;26,77286;108;78;14;0;0;2020-04-13 08:49:20.000
1271;40,78938;-73,95744;26,70912;107;78;14;0;0;2020-04-13 08:49:19.000
1272;40,78943;-73,95745;26,48551;108;78;14;0;0;2020-04-13 08:49:18.000
1273;40,78948;-73,95747;26,34651;108;76;14;0;0;2020-04-13 08:49:17.000
1274;40,78953;-73,95747;26,13172;108;77;14;0;0;2020-04-13 08:49:16.000
1275;40,78958;-73,95748;25,94942;109;77;14;0;0;2020-04-13 08:49:15.000
1276;40,78962;-73,95747;25,70265;109;78;14;0;0;2020-04-13 08:49:14.000
1277;40,78967;-73,95747;25,48811;109;78;14;0;0;2020-04-13 08:49:13.000
1278;40,78971;-73,95746;25,23578;110;78;14;0;0;2020-04-13 08:49:12.000
1279;40,78976;-73,95745;24,99793;110;77;14;0;0;2020-04-13 08:49:11.000
1280;40,78979;-73,95743;24,74772;109;77;14;0;0;2020-04-13 08:49:10.000
1281;40,78984;-73,95741;24,51198;109;78;14;0;0;2020-04-13 08:49:09.000
1282;40,78988;-73,9574;24,2984;109;78;14;0;0;2020-04-13 08:49:08.000
1283;40,78991;-73,95737;24,06868;109;77;14;0;0;2020-04-13 08:49:07.000
1284;40,78996;-73,95735;23,83063;109;77;14;0;0;2020-04-13 08:49:06.000
1285;40,78999;-73,95733;23,61637;109;77;14;0;0;2020-04-13 08:49:05.000
1286;40,79004;-73,95731;23,50173;110;78;14;0;0;2020-04-13 08:49:04.000
1287;40,79007;-73,95728;23,41411;109;77;14;0;0;2020-04-13 08:49:03.000
1288;40,79016;-73,95723;23,21736;109;77;14;0;0;2020-04-13 08:49:01.000
1289;40,79158;-73,95587;22,04093;110;78;14;0;0;2020-04-13 08:48:37.000
1290;40,78754;-73,95702;29,13663;106;84;14;0;0;2020-04-13 08:50:14.000
1291;40,78749;-73,95702;29,09417;107;82;14;0;0;2020-04-13 08:50:16.000
1292;40,78558;-73,95801;33,06096;102;81;14;0;0;2020-04-13 08:51:26.000
1293;40,7856;-73,95798;33,00536;102;81;14;0;0;2020-04-13 08:51:25.000
1294;40,78564;-73,95796;32,95639;102;81;14;0;0;2020-04-13 08:51:24.000
1295;40,78566;-73,95794;32,89325;101;81;14;0;0;2020-04-13 08:51:23.000
1296;40,78569;-73,95792;32,83116;100;82;14;0;0;2020-04-13 08:51:22.000
1297;40,78573;-73,95789;32,76937;100;82;14;0;0;2020-04-13 08:51:21.000
1298;40,78576;-73,95787;32,69491;100;82;14;0;0;2020-04-13 08:51:20.000
1299;40,78579;-73,95785;32,62075;100;82;14;0;0;2020-04-13 08:51:19.000
1300;40,78582;-73,95782;32,54256;101;81;14;0;0;2020-04-13 08:51:18.000
1301;40,78555;-73,95804;33,1375;101;81;14;0;0;2020-04-13 08:51:27.000
1302;40,78585;-73,9578;32,49002;102;79;14;0;0;2020-04-13 08:51:17.000
1303;40,78592;-73,95775;32,35994;103;82;14;0;0;2020-04-13 08:51:15.000
1304;40,78595;-73,95773;32,31611;102;81;14;0;0;2020-04-13 08:51:14.000
1305;40,78598;-73,9577;32,28233;102;82;14;0;0;2020-04-13 08:51:13.000
1306;40,78601;-73,95768;32,25082;102;83;14;0;0;2020-04-13 08:51:12.000
1307;40,78605;-73,95766;32,22987;101;83;14;0;0;2020-04-13 08:51:11.000
1308;40,78609;-73,95764;32,24522;102;82;14;0;0;2020-04-13 08:51:10.000
1309;40,78613;-73,95761;32,18696;102;81;14;0;0;2020-04-13 08:51:09.000
1310;40,78616;-73,95759;32,15608;103;77;14;0;0;2020-04-13 08:51:08.000
1311;40,7862;-73,95756;32,12099;104;26;14;0;0;2020-04-13 08:51:07.000
1312;40,78588;-73,95779;32,4703;103;80;14;0;0;2020-04-13 08:51:16.000
1313;40,78551;-73,95805;33,14943;101;81;14;0;0;2020-04-13 08:51:28.000
1314;40,78548;-73,95808;33,18763;101;83;14;0;0;2020-04-13 08:51:29.000
1315;40,78545;-73,9581;33,21522;101;80;14;0;0;2020-04-13 08:51:30.000
1316;40,78463;-73,95869;33,8667;101;79;14;0;0;2020-04-13 08:51:51.000
1317;40,78468;-73,95867;33,81177;101;79;14;0;0;2020-04-13 08:51:50.000
1318;40,78472;-73,95863;33,72021;101;80;14;0;0;2020-04-13 08:51:49.000
1319;40,78476;-73,9586;33,62866;101;79;14;0;0;2020-04-13 08:51:48.000
1320;40,78481;-73,95856;33,55542;102;80;14;0;0;2020-04-13 08:51:47.000
1321;40,78485;-73,95853;33,48218;102;80;14;0;0;2020-04-13 08:51:46.000
1322;40,7849;-73,9585;33,40894;102;79;14;0;0;2020-04-13 08:51:45.000
1323;40,78494;-73,95847;33,33569;102;79;14;0;0;2020-04-13 08:51:44.000
1324;40,78498;-73,95844;33,26245;102;80;14;0;0;2020-04-13 08:51:43.000
1325;40,78502;-73,95842;33,25925;101;80;14;0;0;2020-04-13 08:51:42.000
1326;40,78506;-73,95838;33,25785;101;80;14;0;0;2020-04-13 08:51:41.000
1327;40,7851;-73,95835;33,28691;101;82;14;0;0;2020-04-13 08:51:40.000
1328;40,78514;-73,95833;33,32411;101;82;14;0;0;2020-04-13 08:51:39.000
1329;40,78518;-73,9583;33,32611;101;79;14;0;0;2020-04-13 08:51:38.000
1330;40,78521;-73,95827;33,33599;102;80;14;0;0;2020-04-13 08:51:37.000
1331;40,78525;-73,95824;33,32576;102;81;14;0;0;2020-04-13 08:51:36.000
1332;40,78529;-73,95822;33,32557;103;81;14;0;0;2020-04-13 08:51:35.000
1333;40,78532;-73,9582;33,32086;102;81;14;0;0;2020-04-13 08:51:34.000
1334;40,78535;-73,95817;33,28552;102;81;14;0;0;2020-04-13 08:51:33.000
1335;40,78539;-73,95815;33,26392;102;80;14;0;0;2020-04-13 08:51:32.000
1336;40,78542;-73,95812;33,24512;102;80;14;0;0;2020-04-13 08:51:31.000
1337;40,78623;-73,95753;32,09484;105;83;14;0;0;2020-04-13 08:51:06.000
1338;40,78626;-73,95751;32,0798;105;83;14;0;0;2020-04-13 08:51:05.000
1339;40,7863;-73,95748;32,01554;105;82;14;0;0;2020-04-13 08:51:04.000
1340;40,78633;-73,95746;31,9665;104;85;14;0;0;2020-04-13 08:51:03.000
1341;40,78704;-73,95706;29,34208;107;83;14;0;0;2020-04-13 08:50:37.000
1342;40,78706;-73,95705;29,28814;107;83;14;0;0;2020-04-13 08:50:36.000
1343;40,78708;-73,95705;29,28974;107;85;14;0;0;2020-04-13 08:50:35.000
1344;40,7871;-73,95705;29,23682;107;87;14;0;0;2020-04-13 08:50:34.000
1345;40,78713;-73,95705;29,23965;106;85;14;0;0;2020-04-13 08:50:33.000
1346;40,78714;-73,95705;29,24127;107;80;14;0;0;2020-04-13 08:50:32.000
1347;40,78716;-73,95705;29,24329;107;37;14;0;0;2020-04-13 08:50:31.000
1348;40,78718;-73,95703;29,13978;107;78;14;0;0;2020-04-13 08:50:30.000
1349;40,7872;-73,95703;29,14321;107;81;14;0;0;2020-04-13 08:50:29.000
1350;40,78723;-73,95702;29,09488;107;81;14;0;0;2020-04-13 08:50:28.000
1351;40,78725;-73,95702;29,09816;107;82;14;0;0;2020-04-13 08:50:27.000
1352;40,78727;-73,95702;29,10144;107;81;14;0;0;2020-04-13 08:50:26.000
1353;40,78729;-73,95702;29,10538;107;81;14;0;0;2020-04-13 08:50:25.000
